case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case080_gemm_C0_DEFAULT_N512_q4_rep5,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1061.664,1058.752,1062.624,7.232,7.072,7.584,1058.112,1055.328,1059.168,1051.056,1050.272,1051.968,1065.088,1062.176,1066.080
case081_r0_C0_DEFAULT_N512_q4_rep1,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,442.080,438.368,451.232,442.080,438.368,451.232,445.488,441.728,454.720,449.296,445.600,458.592,1421.744,1417.568,1430.528,974.048,973.184,974.976,1425.200,1420.928,1433.984
case082_r0_C0_DEFAULT_N512_q4_rep2,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,442.288,438.432,452.672,442.288,438.432,452.672,445.776,441.856,456.096,449.504,445.600,459.968,1421.136,1417.216,1433.184,974.016,973.184,974.848,1424.688,1420.640,1436.672
case083_r0_C0_DEFAULT_N512_q4_rep3,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,441.200,437.760,451.456,441.200,437.760,451.456,444.624,441.280,454.880,448.464,444.832,458.624,1420.928,1416.672,1428.608,974.176,973.504,974.944,1424.400,1420.128,1432.224
case084_r0_C0_DEFAULT_N512_q4_rep4,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,442.128,438.496,455.648,442.128,438.496,455.648,445.632,441.952,459.200,449.408,445.792,463.072,1421.632,1417.696,1435.136,974.016,973.408,974.848,1425.232,1421.120,1438.720
case085_r0_C0_DEFAULT_N512_q4_rep5,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,442.512,437.664,452.000,442.512,437.664,452.000,445.888,441.056,455.328,449.616,445.056,459.296,1422.208,1416.608,1433.568,974.048,973.408,975.104,1425.616,1420.416,1436.992
case086_rs_C0_DEFAULT_N512_q4_rep1,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,149.872,146.080,158.368,1387.952,1378.240,1403.744,1391.376,1381.728,1407.168,156.432,151.488,164.928,1655.136,1646.112,1671.456,1500.304,1492.768,1516.416,1658.576,1649.536,1674.880
case087_rs_C0_DEFAULT_N512_q4_rep2,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,151.248,145.600,165.760,1390.240,1378.432,1409.664,1393.760,1381.856,1413.120,157.264,152.224,172.384,1657.568,1646.304,1677.248,1501.744,1492.992,1517.056,1661.136,1649.664,1680.672
case088_rs_C0_DEFAULT_N512_q4_rep3,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,150.784,146.496,159.008,1388.384,1378.240,1402.272,1391.792,1381.632,1405.664,156.880,153.600,164.928,1656.064,1645.600,1668.384,1500.976,1491.904,1514.848,1659.488,1649.024,1671.808
case089_rs_C0_DEFAULT_N512_q4_rep4,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,149.792,145.792,160.512,1387.616,1376.224,1402.656,1391.040,1379.680,1406.080,156.384,152.128,166.368,1654.096,1644.000,1670.752,1500.752,1492.000,1512.576,1657.504,1647.424,1674.208
case090_rs_C0_DEFAULT_N512_q4_rep5,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,150.944,144.896,159.872,1390.720,1378.144,1410.464,1394.144,1381.568,1413.920,157.056,152.096,167.520,1658.368,1645.376,1676.800,1502.160,1494.112,1517.408,1661.792,1648.800,1680.192
case091_r1_C0_DEFAULT_N512_q4_rep1,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,150.336,145.408,160.160,837.664,822.176,849.920,841.344,825.792,853.376,156.224,150.752,164.448,1372.784,1339.136,1384.960,1219.936,1185.888,1231.104,1376.208,1342.592,1388.384
case092_r1_C0_DEFAULT_N512_q4_rep2,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,150.720,145.472,169.376,837.280,823.744,855.392,841.040,827.456,858.720,155.520,150.176,173.792,1374.816,1338.272,1391.520,1221.680,1186.592,1232.576,1378.160,1341.792,1395.008
case093_r1_C0_DEFAULT_N512_q4_rep3,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,151.968,145.952,160.928,837.968,826.560,861.600,841.728,830.432,865.728,158.000,151.712,165.888,1374.944,1344.256,1393.696,1218.800,1188.544,1234.112,1378.432,1347.680,1397.088
case094_r1_C0_DEFAULT_N512_q4_rep4,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,150.432,142.016,161.664,835.712,825.088,852.704,839.600,828.512,856.352,156.240,148.608,166.144,1372.000,1337.824,1388.096,1218.016,1183.520,1231.840,1375.408,1341.248,1391.520
case095_r1_C0_DEFAULT_N512_q4_rep5,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,150.432,145.760,160.288,837.168,822.240,850.496,840.592,825.728,855.296,155.712,151.296,165.184,1373.808,1337.696,1385.984,1219.600,1185.536,1230.560,1377.216,1341.312,1389.408
case096_r1_C2_RING_SIMPLE_CH8_N512_q4_rep1,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,1,80,0,PASS,176.272,171.552,201.120,891.360,862.976,953.472,894.944,866.656,956.928,181.616,177.120,207.072,1382.896,1373.024,1408.320,1200.864,1195.136,1209.792,1386.304,1376.480,1411.776
case097_r1_C2_RING_SIMPLE_CH8_N512_q4_rep2,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,2,80,0,PASS,176.160,171.616,202.304,889.168,863.392,948.416,892.640,867.360,952.576,181.520,178.016,208.256,1384.752,1369.888,1411.040,1200.320,1191.424,1211.008,1388.192,1373.312,1414.464
case098_r1_C2_RING_SIMPLE_CH8_N512_q4_rep3,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,3,80,0,PASS,176.096,171.264,199.744,913.712,865.824,950.144,917.120,869.568,953.760,181.840,177.792,204.192,1384.080,1372.352,1405.248,1200.672,1192.800,1208.448,1387.520,1375.936,1408.672
case099_r1_C2_RING_SIMPLE_CH8_N512_q4_rep4,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,4,80,0,PASS,178.192,171.936,197.184,902.320,863.104,951.712,905.984,866.560,955.072,184.144,178.144,203.456,1384.192,1369.472,1406.400,1200.352,1189.920,1210.368,1387.616,1372.928,1409.824
case100_r1_C2_RING_SIMPLE_CH8_N512_q4_rep5,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,5,80,0,PASS,183.920,172.768,192.704,886.912,864.544,952.192,890.496,868.032,955.616,189.632,178.880,197.248,1387.584,1375.616,1400.160,1202.512,1193.408,1211.392,1391.008,1379.040,1403.584
case101_fc_C0_DEFAULT_N512_q4_rep1,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,444.384,441.920,458.240,444.384,441.920,458.240,440.496,437.888,454.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,447.872,445.536,461.600
case102_fc_C0_DEFAULT_N512_q4_rep2,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,444.752,440.672,457.472,444.752,440.672,457.472,440.896,437.056,453.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.160,443.936,461.024
case103_fc_C0_DEFAULT_N512_q4_rep3,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,444.800,441.856,453.088,444.800,441.856,453.088,441.024,438.272,449.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.304,445.248,456.544
case104_fc_C0_DEFAULT_N512_q4_rep4,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,445.360,440.992,454.848,445.360,440.992,454.848,441.440,437.120,451.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.816,444.480,458.304
case105_fc_C0_DEFAULT_N512_q4_rep5,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,445.120,441.664,455.200,445.120,441.664,455.200,441.280,437.856,451.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.512,445.184,458.688
case106_dc_C0_DEFAULT_N512_q4_rep1,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,185.984,177.792,211.552,626.848,579.456,673.856,626.864,580.256,674.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,630.288,582.880,677.472
case107_dc_C0_DEFAULT_N512_q4_rep2,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,185.376,176.832,207.424,634.960,581.792,678.176,634.432,581.920,679.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,638.400,585.248,681.632
case108_dc_C0_DEFAULT_N512_q4_rep3,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,182.416,173.888,203.712,642.400,581.824,680.352,639.584,582.176,680.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,646.000,585.280,683.808
case109_dc_C0_DEFAULT_N512_q4_rep4,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,191.744,175.776,215.392,641.888,585.632,676.768,638.720,586.176,677.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,645.456,589.152,680.192
case110_dc_C0_DEFAULT_N512_q4_rep5,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,186.400,175.712,204.064,633.120,583.936,678.304,633.632,584.288,678.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,636.544,587.392,681.760
case111_d0_C0_DEFAULT_N512_q4_rep1,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,444.048,440.896,448.736,444.048,440.896,448.736,447.472,444.256,452.224,451.440,447.744,455.968,1423.360,1419.552,1427.840,974.064,973.120,974.784,1426.768,1422.944,1431.296
case112_d0_C0_DEFAULT_N512_q4_rep2,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,442.800,439.264,447.392,442.800,439.264,447.392,446.272,442.720,450.752,450.032,446.624,454.560,1422.880,1418.400,1426.752,973.920,973.408,974.752,1426.336,1421.920,1430.336
case113_d0_C0_DEFAULT_N512_q4_rep3,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,443.712,439.456,453.120,443.712,439.456,453.120,447.136,442.880,456.480,451.072,446.720,460.192,1423.440,1419.584,1429.728,974.160,973.536,974.912,1426.848,1423.008,1433.152
case114_d0_C0_DEFAULT_N512_q4_rep4,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,443.168,440.672,454.656,443.168,440.672,454.656,446.560,444.000,458.080,450.464,447.648,461.920,1422.752,1419.360,1433.728,974.016,973.472,974.880,1426.192,1422.816,1437.184
case115_d0_C0_DEFAULT_N512_q4_rep5,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,443.488,440.736,455.936,443.488,440.736,455.936,447.088,444.160,459.360,450.784,447.840,463.232,1423.264,1419.520,1437.088,974.000,973.472,974.656,1426.832,1422.944,1440.544
case116_ds_C0_DEFAULT_N512_q4_rep1,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,203.760,181.536,223.200,1469.040,1436.768,1508.160,1469.072,1436.992,1507.968,207.184,184.960,226.656,1731.824,1699.200,1771.744,1539.664,1517.024,1575.488,1749.824,1716.448,1790.016
case117_ds_C0_DEFAULT_N512_q4_rep2,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,207.152,188.000,216.416,1475.712,1443.680,1505.184,1476.304,1443.744,1505.632,210.944,191.456,219.840,1739.120,1706.208,1768.768,1544.416,1516.672,1573.888,1756.656,1724.224,1786.560
case118_ds_C0_DEFAULT_N512_q4_rep3,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,202.624,183.104,218.368,1477.008,1451.168,1522.624,1477.424,1452.224,1519.200,206.032,186.496,221.760,1740.064,1714.784,1786.112,1547.616,1521.728,1583.520,1757.552,1732.672,1803.584
case119_ds_C0_DEFAULT_N512_q4_rep4,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,204.048,182.688,219.168,1473.888,1446.784,1513.600,1474.080,1446.624,1514.080,207.808,186.240,222.848,1736.656,1710.848,1776.224,1547.840,1520.608,1577.920,1753.616,1728.128,1794.016
case120_ds_C0_DEFAULT_N512_q4_rep5,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,206.304,182.400,221.536,1482.352,1452.960,1519.168,1482.832,1453.184,1515.936,210.416,186.144,224.992,1746.192,1716.032,1782.752,1549.904,1525.504,1581.056,1764.496,1734.304,1799.968
case121_d1_C0_DEFAULT_N512_q4_rep1,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,200.400,183.744,234.464,1190.512,1150.752,1254.080,1188.016,1136.544,1251.680,204.016,187.168,238.688,1453.328,1414.432,1516.832,1251.216,1229.888,1325.184,1470.352,1431.392,1533.888
case122_d1_C0_DEFAULT_N512_q4_rep2,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,206.288,183.616,224.320,1184.672,1149.792,1270.752,1174.864,1142.432,1271.040,210.096,187.104,228.128,1447.920,1413.248,1533.120,1253.936,1230.016,1325.568,1465.696,1430.560,1550.720
case123_d1_C0_DEFAULT_N512_q4_rep3,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,206.400,184.832,223.808,1186.512,1157.472,1267.328,1180.240,1144.608,1267.904,210.256,188.256,227.168,1449.792,1420.448,1529.632,1255.008,1232.928,1320.608,1467.728,1438.496,1547.680
case124_d1_C0_DEFAULT_N512_q4_rep4,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,202.192,186.528,223.520,1176.208,1145.120,1239.232,1170.288,1140.512,1238.464,205.888,189.952,227.008,1439.488,1408.640,1501.376,1248.608,1229.824,1309.824,1457.200,1426.528,1518.880
case125_d1_C0_DEFAULT_N512_q4_rep5,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,207.232,185.952,215.680,1183.344,1164.032,1260.480,1179.200,1143.520,1260.480,211.008,189.376,219.264,1446.784,1427.776,1523.168,1256.288,1233.504,1320.864,1464.736,1446.112,1541.056
case126_d1w_C0_DEFAULT_N512_q4_rep1,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,201.072,184.256,218.400,1221.424,1163.072,1263.104,1222.032,1161.952,1262.752,207.840,191.072,225.824,1491.440,1448.224,1526.592,1293.808,1246.336,1326.496,1508.736,1466.400,1543.872
case127_d1w_C0_DEFAULT_N512_q4_rep2,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,200.384,185.376,220.416,1216.560,1161.504,1283.104,1216.160,1160.416,1283.104,206.784,191.552,228.160,1490.064,1438.880,1547.392,1296.256,1244.512,1340.512,1508.048,1456.384,1565.632
case128_d1w_C0_DEFAULT_N512_q4_rep3,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,202.464,186.176,223.200,1232.208,1174.912,1283.552,1231.952,1174.048,1278.848,209.072,192.480,229.568,1496.592,1456.704,1547.584,1299.648,1256.416,1350.464,1514.688,1473.824,1565.728
case129_d1w_C0_DEFAULT_N512_q4_rep4,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,200.704,184.000,216.864,1221.408,1176.704,1282.208,1220.768,1176.864,1281.472,207.824,190.400,223.616,1489.680,1456.608,1545.504,1294.416,1257.504,1355.424,1507.296,1473.408,1563.712
case130_d1w_C0_DEFAULT_N512_q4_rep5,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,200.448,186.400,226.368,1215.424,1166.848,1279.808,1213.568,1165.632,1278.944,207.328,192.832,231.136,1483.488,1446.048,1543.040,1291.888,1259.584,1345.088,1501.408,1463.168,1560.544
case131_comm_C0_DEFAULT_N512_q8_rep1,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,94.560,93.152,108.256,730.112,722.048,764.160,733.744,725.504,767.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,737.168,728.960,771.136
case132_comm_C0_DEFAULT_N512_q8_rep2,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,94.848,93.472,111.008,726.000,722.112,781.728,729.440,725.568,785.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,733.024,728.992,788.480
case133_comm_C0_DEFAULT_N512_q8_rep3,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,95.360,93.440,110.176,733.472,723.744,779.744,736.944,727.232,783.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,740.448,730.688,786.816
case134_comm_C0_DEFAULT_N512_q8_rep4,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,94.848,93.088,112.512,728.672,721.152,784.864,732.112,724.576,788.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,735.584,728.064,791.680
case135_comm_C0_DEFAULT_N512_q8_rep5,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,94.656,92.928,108.256,726.400,721.824,769.440,729.888,725.280,772.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,733.488,728.704,776.544
case136_comm_C2_RING_SIMPLE_CH8_N512_q8_rep1,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,1,80,0,PASS,113.920,112.832,134.144,883.232,876.448,944.672,886.800,879.808,948.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,890.272,883.168,951.712
case137_comm_C2_RING_SIMPLE_CH8_N512_q8_rep2,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,2,80,0,PASS,114.496,112.608,130.048,891.824,876.512,950.944,895.296,879.936,954.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,898.832,883.360,957.696
case138_comm_C2_RING_SIMPLE_CH8_N512_q8_rep3,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,3,80,0,PASS,114.656,112.736,136.576,889.568,878.048,943.648,893.024,881.504,947.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,896.496,884.960,950.944
case139_comm_C2_RING_SIMPLE_CH8_N512_q8_rep4,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,4,80,0,PASS,114.672,112.672,132.800,881.424,875.968,944.608,884.976,879.424,948.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,888.496,882.816,951.488
case140_comm_C2_RING_SIMPLE_CH8_N512_q8_rep5,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,5,80,0,PASS,114.624,112.928,136.832,884.752,877.440,973.184,888.224,880.960,976.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,891.744,884.448,980.192
case141_gemm_C0_DEFAULT_N512_q8_rep1,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1226.944,1224.320,1230.144,7.264,7.072,7.520,1223.504,1220.768,1226.784,1216.432,1214.560,1219.776,1230.448,1227.872,1233.504
case142_gemm_C0_DEFAULT_N512_q8_rep2,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1227.392,1224.608,1230.496,7.296,7.072,7.584,1223.936,1221.024,1227.040,1216.976,1214.688,1219.936,1230.848,1228.032,1233.952
case143_gemm_C0_DEFAULT_N512_q8_rep3,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1228.096,1225.568,1234.432,7.232,7.040,7.520,1224.576,1222.112,1230.976,1217.744,1216.064,1223.744,1231.568,1228.992,1237.856
case144_gemm_C0_DEFAULT_N512_q8_rep4,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1227.312,1225.312,1229.408,7.232,7.040,7.584,1223.888,1221.856,1225.984,1216.800,1215.200,1218.912,1230.736,1228.736,1232.832
case145_gemm_C0_DEFAULT_N512_q8_rep5,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1227.664,1225.920,1232.960,7.264,7.072,7.488,1224.224,1222.432,1229.504,1217.232,1215.520,1222.400,1231.088,1229.280,1236.352
case146_r0_C0_DEFAULT_N512_q8_rep1,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,441.744,438.432,451.072,441.744,438.432,451.072,445.184,441.728,454.752,449.104,445.408,458.528,1421.904,1418.048,1431.936,974.304,973.472,974.976,1425.408,1421.472,1435.328
case147_r0_C0_DEFAULT_N512_q8_rep2,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,441.888,438.048,449.248,441.888,438.048,449.248,445.552,441.504,452.672,449.328,445.408,456.416,1421.632,1417.120,1431.552,974.080,973.280,975.264,1425.088,1420.576,1435.008
case148_r0_C0_DEFAULT_N512_q8_rep3,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,442.064,438.752,449.824,442.064,438.752,449.824,445.568,442.208,453.504,449.312,446.016,457.344,1422.384,1417.792,1429.888,973.952,972.992,974.912,1425.904,1421.248,1433.312
case149_r0_C0_DEFAULT_N512_q8_rep4,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,441.712,438.528,452.096,441.712,438.528,452.096,445.152,441.984,455.584,448.928,445.760,459.616,1420.928,1417.568,1429.568,974.176,973.408,974.880,1424.432,1420.992,1432.928
case150_r0_C0_DEFAULT_N512_q8_rep5,R0_FULL_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,441.520,437.536,447.776,441.520,437.536,447.776,444.960,440.960,451.232,448.784,444.704,455.136,1421.504,1417.664,1426.848,974.096,973.312,975.136,1424.896,1421.120,1430.272
case151_rs_C0_DEFAULT_N512_q8_rep1,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,109.072,100.096,124.448,1912.064,1887.488,1954.048,1915.536,1890.880,1957.472,115.248,106.208,130.368,2068.448,2043.520,2109.472,1952.608,1930.272,1992.960,2071.904,2046.944,2112.960
case152_rs_C0_DEFAULT_N512_q8_rep2,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,108.032,101.248,121.952,1911.296,1882.752,1955.712,1914.704,1886.208,1959.104,114.016,106.816,127.296,2067.584,2038.752,2112.672,1954.272,1928.736,1994.688,2071.040,2042.080,2116.128
case153_rs_C0_DEFAULT_N512_q8_rep3,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,107.712,98.496,119.584,1908.944,1883.456,1975.328,1912.336,1886.880,1978.784,113.696,104.064,125.760,2064.704,2039.424,2130.112,1954.384,1929.216,2012.832,2068.144,2042.880,2133.568
case154_rs_C0_DEFAULT_N512_q8_rep4,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,107.856,99.616,122.528,1914.576,1887.488,1944.640,1918.016,1891.200,1948.064,114.080,105.280,128.128,2071.040,2043.776,2100.960,1958.192,1933.280,1979.680,2074.400,2047.264,2104.416
case155_rs_C0_DEFAULT_N512_q8_rep5,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,108.256,97.888,122.720,1911.760,1882.432,1970.976,1915.312,1885.856,1974.304,114.112,104.096,128.832,2067.552,2038.592,2126.976,1953.328,1926.912,2009.248,2071.168,2042.016,2130.400
case156_r1_C0_DEFAULT_N512_q8_rep1,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,107.136,99.968,121.152,1311.040,1294.272,1339.680,1314.784,1298.400,1343.136,112.416,104.832,127.008,1593.616,1575.200,1622.720,1481.520,1465.728,1508.608,1597.056,1578.624,1626.144
case157_r1_C0_DEFAULT_N512_q8_rep2,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,108.672,99.488,120.896,1311.088,1290.592,1338.752,1314.544,1294.048,1342.496,113.968,105.664,125.568,1595.760,1570.880,1618.880,1483.248,1461.216,1506.784,1599.360,1574.688,1622.240
case158_r1_C0_DEFAULT_N512_q8_rep3,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,107.840,99.488,118.304,1315.440,1296.192,1339.168,1319.024,1299.776,1342.592,113.312,104.128,123.264,1597.648,1579.936,1622.432,1487.504,1472.256,1510.048,1601.088,1583.392,1626.048
case159_r1_C0_DEFAULT_N512_q8_rep4,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,107.584,100.160,120.448,1311.808,1293.088,1332.672,1315.200,1296.448,1336.128,112.592,105.248,124.992,1597.392,1576.960,1620.928,1485.120,1465.088,1504.064,1600.768,1580.384,1624.672
